"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Mexico","MEX","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","14659119018.4716","16311307146.299","18855206802.4087","21111058885.8484","23401113479.2443","26060824906.2438","29675397415.008","31986204212.7579","35266740084.2931","38690930978.9589","44861163667.226","55653814190.4539","70206012348.6742","87094137869.5984","94081046422.4444","92828519366.746","102426654476.216","125305348992.566","173313889551.432","228324994157.182","214277612349.171","173662092790.232","163195445602.775","172567715676.735","160194247884.841","161892527257.679","168884718192.914","194632851149.276","233734070296.402","277301105667.103","327834151821.921","406959780837.902","494248305747.482","463975551385.321","452975426556.25","463838353422.277","509895625419.625","568050979324.383","648091263227.348","711149053165.01","760703335228.155","800913409251.804","860168262474.396","897991376076.147","980023347791.619","1057225727863.44","1132599336201.75","1033383106322.09","1075982252508.09","1124224673084.39","1226189349203.77","1267698359865.42","1311930001594.03","1280511652676.32","1190381172192.47","1143310436865.41","1191161317094.85","1240366188448.82","1130586047415.8","1261065448551.12","1379912713723.93","1557374265907.43","1674496758673.24",
"Marshall Islands","MHL","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","12472562.1195668","17435957.7947857","21496402.7248959","22400265.4494347","23258712.8108104","24992778.7032816","28591103.4791769","32959619.1271391","34451781.5240462","39542403.5254845","42325332.2504692","49068963.5666823","53331611.5093108","52554224.8115384","70707845.4694725","84112240.3130254","96013249.2349303","94599065.5871757","98685111.6666747","102276223.115121","115759768.052311","126804662.361697","138081503.244702","155071576.536863","135907621.163123","129562906.081527","133821788.950651","140859374.713985","149217184.946116","158497941.284212","159455495.77002","165226530.309694","176299031.712066","187499917.481196","184124744.441928","193981417.86417","188631620.392477","193957521.147219","198860208.753197","200560855.19553","198506921.94806","220548039.887819","227186207.482395","242923389.457693","241429066.668329","247118117.486457","273671218.081369","297949230.224241","282294714.276979","275570368.843387","300760812.203207","305036436.435585","314544743.841268",
"Middle income","MIC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","259034192304.86","280791605565.614","316747223972.533","354417474320.662","379980294431.889","391285116336.472","412984258432.661","459771094508.586","504218411622.176","545424139397.852","604321154564.901","739618133979.893","937511235494.903","1138037425961.57","1222210974964.01","1293522769663.96","1435866711776.93","1685178571572.24","1970126839387.75","2142274696276.6","2147170998308.25","2053319577063.93","2096343969073.01","2178878563328.42","2323014509822.94","2539105239781.18","2741988051898.05","2810648589451.98","2982180760044.48","3020340724137.3","3279126231457.41","3461814544246.93","3760932794689.49","4154555418819.88","4698267433481.01","5106755509829.78","5093857024270.87","5131532282316.4","5396485534612.16","5504174107672.72","5622176812117.93","6154409760171.12","7182682567111.78","8392487149518.43","9734932592377.62","11544887641958.9","13636001048736.1","15027575357692.9","17084484917314.4","19348954942284.6","22171934692227.7","24286211392208.4","25568575272216.5","25604851041200.9","25693020106861.4","26621298148887.2","28864422160708.6","30590803869843.3","29855452425681.8","33227739017877.3","35986013556841","37987147732356.9","38540071223186.8",
"North Macedonia","MKD","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3480351857.48747","2892741814.989","2776717112.32664","3548538990.18983","4353685980.33251","4424516974.60568","4040291279.55858","3858936351.28317","3881869771.93764","3713223459.64615","3738895329.87143","4282221641.2494","5271782877.50335","6155955907.92684","6837557990.07622","7401882149.66777","8941879550.19064","9529431063.97048","9742034490.17118","9960616430.75892","9823431762.26937","10380253213.8202","10797422912.4865","10616363345.1696","10364776724.0245","10241179885.936","11422983931.2634","12241172458.6348","11991596952.4523","12951346580.1172","13863406021.9813","14442675096.5272","14973734979.0005",
"Mali","MLI","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","335278090.124976","374498799.23492","397695951.797056","461701314.164867","543835038.295791","610543089.639496","793907963.455824","935382578.371011","1092725111.89339","1180682486.49941","1515826957.98811","1742360214.83078","1769561699.79734","1490095149.57858","1317466542.85726","1249411498.14437","1441713107.64425","1628414594.90508","1916134378.26716","2373287724.89057","2446141305.95279","2435035266.37135","2790670749.8728","2915845808.86345","2939247733.72506","2657009879.36682","2591091080.26716","2654380325.00974","2846540498.46225","2872657978.53215","3091573197.58989","3106499830.77994","3413554120.98609","3394425291.88085","4200678273.77554","5370357122.23318","6998993602.41693","8648943684.64503","9460526669.41237","11051590686.8872","12171086652.5995","13183402092.5759","14129838668.3742","14353075784.9168","15328446431.8792","16432472179.6339","16545316568.5988","16653653275.94","17010095412.8468","19087459747.7681","20311542170.2203","20198384060.2543","21579975081.8475","22931540869.6829","23937094278.5273","24929896153.7345",
"Malta","MLT","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","328385913.382413","379736106.711862","471847017.77537","604295158.778181","649070446.639805","710867029.120801","824128208.776123","1033945946.29345","1354486325.63225","1490113806.5644","1482812458.43701","1302541018.22828","1265414965.4089","1240015849.07612","1369517204.82198","1698839659.0314","2174944758.38821","2425086381.82825","2690054760.7864","2889303276.10273","3204368069.66991","3181293667.5042","3221924444.15076","3499254660.09682","3798941305.99732","4031420712.33565","3950698292.69551","4153365582.89681","4477793526.06748","4333614516.69014","4266293222.96719","4866069254.59727","5696937563.48184","6210588104.61473","6618445806.53296","7315525834.0581","8307624790.00953","8271432157.77685","8865647504.30156","9171674041.8522","9427606403.95612","9912222992.98494","10660414632.9383","11314148657.7428","10828193520.146","12465374528.3433","14048429068.6171","15032319123.4766","14457953199.5968","16859137951.5743","17685104900.2216","19067530122.6916","19908964152.219",
"Myanmar","MMR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","620514173.165077","682804827.58169","535555626.563721","469586466.906918","358895258.351167","342927202.033799","441611059.194067","570771629.031223","619469777.141949","631643090.03978","667126664.233851","742577074.290584","1015952698.37014","1205814598.08987","1344024279.82786","1149823033.22188","1118037501.60444","1087694394.24569","1193210868.72552","1224896449.70702","1309072543.78352","1338727765.45505","1409152753.18767","1415051238.48234","1489810211.21829","1629676831.12727","1596172204.7536","1801632684.21423","2016089376.35186","2143505229.69197","2438679034.94231","2791294791.16657","3537558263.3714","4649543323.64275","5758110915.99725","5666372871.02408","5866882481.448","6715194290.18329","8824634770.87958","8571857127.04977","7906214370.29517","8833451179.49137","10867560565.7204","13242134078.6595","14499768789.5148","17543075306.2402","23663227440.202","32236959667.8361","42923189320.6084","51387082738.9497","58350710643.2039","63366925417.3441","64029127389.2089","62920798231.0318","63559467229.9202","63585330356.4766","68712119604.9055","72902952267.893","70175778614.5869","66036882132.763","69242925602.2217","66551891335.7117","66335706413.5086",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","25435423513.7605","27971873988.6388","31935472796.3543","34501673398.7693","37351451243.3455","42858593196.0971","48337927665.2286","53387745678.0184","58641447951.8787","70770467595.4185","83938716225.377","114324655378.878","151695968626.707","193014380874.571","207954812562.579","230536553169.849","276739982096.293","322658204906.137","344146168971.187","379800156728.712","382795557612.74","390497199953.197","429884618258.574","461437080041.973","490341895470","487056241535.497","461863314493.181","529781573997.602","409223946596.728","413773500936.216","373647942952.037","370819713506.757","378930558132.246","419028453417.694","449747289281.927","464890960348.592","484634732361.194","529372165396.425","562772952695.856","572111551338.849","608493660381.267","704530473795.536","813325660051.11","931913206836.413","1093447668284.92","1290793758599.37","1424096406846.69","1561487635268.13","1660562451787.01","1889903902957.54","1983479973811.1","1976767083890.86","1849133712164.8","1857273871688.4","1842613521166.16","1893925605768.34","1872357306371.07","1716239784042.54","1836419121503.62","2019786949886.98","2102558106691.36","2111328211299.27",
"Montenegro","MNE","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825058139.00902","913059348.593659","1036507096.18642","1198484040.80785","1491370006.83984","1900212333.80479","2249308410.82035","2659190614.20211","3151309980.63693","3989144823.47237","4166344947.95777","4289486293.03656","4501618876.65484","4344797884.57959","4553836522.14051","4551045467.63085","4514370081.80649","4414568720.59225","4611709473.38341","5254800580.82713","5683908000.68641","4908808979.89515","5800492966.22697","6467210368.7113","7141576407.66811","7498460935.45104",
"Mongolia","MNG","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","2626695814.47792","2475355649.37345","2370751014.26304","2658695291.01128","3083700235.32901","3538026218.35289","3405241046.65659","3133639408.4026","2668014598.09384","1806705839.19816","1159996936.32163","972230433.769218","1064877784.8345","1276918212.58314","1355544187.36546","1226533783.63456","1133862001.52786","1115885938.19762","1168592644.48361","1293142869.67544","1517095332.65258","1894036113.25973","2264259122.88389","2861568995.06349","3646103475.88426","4734285019.50552","4782221498.58481","5437357271.32842","7173895900.04318","10305289418.4861","12492493729.2599","12389164465.1592","11403259105.8206","10678416260.5219","10075849819.2734","11706074335.3757","12413802372.7333","12271274244.8895","12474522178.2397","14888009092.1644","16956242137.3992","18861736915.936",
"Northern Mariana Islands","MNP","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3219943503.20464","3070510082.64315","3085319828.03593","3600879156.34043","4314807409.4403","5062170471.56529","5939331793.58168","5947716814.7115","6150436266.23299","5726434217.07774","6486406406.81366","7577986030.38574","8478007949.74358","9280108815.73911","10256926998.6596","11591763759.7757","12760227109.4407","12629600286.6394","13481443072.4561","15218785501.678","17384565801.1537","18378359081.8077","17741679178.9777","15130344379.3329","13449443945.3014","13710432350.8509","14944811390.0129","14778149037.7771","15592881343.7846","16343626291.8256","18203328644.1994","18931957197.5116",
"Mauritania","MRT","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","164696717.762049","218199525.063337","261104636.932027","269225051.257561","283282686.771385","311938134.272514","306315774.424466","333472939.184691","332757624.447653","354638255.616717","430533282.328038","614164247.427242","684091904.22789","743275854.914474","781698315.129496","825080729.877705","957787818.732824","1092991508.51546","1145212449.7735","1086794252.81641","1069676629.89647","1047337707.7556","1028825508.10972","1115010192.91718","1252986258.62666","1431427245.83305","1514885740.53636","1483232559.01289","1685914766.99067","1964190037.23716","2124050605.62955","1961539921.80426","2073879897.62726","2296536795.33329","2117920116.95292","2072722010.19538","2092445560.82983","1907497259.38934","1758070531.04157","1813739782.36313","2037395322.01335","2353801945.96711","2834619297.00188","3541729874.36942","3905308949.82691","4540216404.84432","4921241402.41625","5249327622.27516","5751462195.08439","6515882182.98639","7071971795.00213","6865449149.05995","6650080314.89398","6300770360.20547","6541197634.89239","7293350467.38862","7685962174.4492","7929207722.84019","8588083487.55841","9790514665.57238","10690625635.1786","10791454124.3563",
